"Main Category","Category","Terms"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of T-helper 2 cell cytokine production"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of cell proliferation involved in mesonephros development"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of thyroid hormone generation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of transcription regulatory region DNA binding"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of cellular response to X-ray"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation"
"Gene Ontology","GOTERM_CC_DIRECT","chromatin"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_MF_DIRECT","transcription cis-regulatory region binding"
"Gene Ontology","GOTERM_MF_DIRECT","RNA polymerase II transcription regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","cis-regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","transcription coactivator binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription repressor activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription activator activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity"
"Gene Ontology","GOTERM_MF_DIRECT","interleukin-2 receptor binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","zinc ion binding"
"Gene Ontology","GOTERM_MF_DIRECT","identical protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","metal ion binding"
"Gene Ontology","GOTERM_MF_DIRECT","RNA polymerase II-specific DNA-binding transcription factor binding"
"Gene Ontology","GOTERM_MF_DIRECT","E-box binding"
"Gene Ontology","GOTERM_MF_DIRECT","HMG box domain binding"
"Gene Ontology","GOTERM_MF_DIRECT","histone methyltransferase binding"
"Gene Ontology","GOTERM_MF_DIRECT","sequence-specific double-stranded DNA binding"
"General Annotations","CHROMOSOME","10"
"General Annotations","CYTOGENETIC_LOCATION","10p14"
"General Annotations","ENTREZ_GENE_SUMMARY","This gene encodes a protein which belongs to the GATA family of transcription factors. The protein contains two GATA-type zinc fingers and is an important regulator of T-cell development and plays an important role in endothelial cell biology. Defects in this gene are the cause of hypoparathyroidism with sensorineural deafness and renal dysplasia. [provided by RefSeq, Nov 2009]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing; Named isoforms=2; Name=1;   IsoId=P23771-1; Sequence=Displayed; Name=2;   IsoId=P23771-2; Sequence=VSP_001598;"
"General Annotations","UP_COMMENT_DISEASE","Hypoparathyroidism, sensorineural deafness, and renal disease (HDR) [MIM:146255]: A disease characterized by steroid-resistant nephrosis with progressive renal failure, hypoparathyroidism, sensorineural deafness, and renal dysplasia. {ECO:0000269|PubMed:10935639, ECO:0000269|PubMed:11389161, ECO:0000269|PubMed:26514990}. Note=The disease is caused by variants affecting the gene represented in this entry."
"General Annotations","UP_COMMENT_DOMAIN","Binds DNA via the 2 GATA-type zinc fingers. Each zinc finger may bind either adjacent sites in a palindromic motif, or a different DNA molecule allowing looping and long-range gene regulation."
"General Annotations","UP_COMMENT_DOMAIN","The YxKxHxxxRP motif is critical for DNA-binding and function. {ECO:0000250}."
"General Annotations","UP_COMMENT_FUNCTION","Transcriptional activator which binds to the enhancer of the T-cell receptor alpha and delta genes. Binds to the consensus sequence 5'-AGATAG-3'. Required for the T-helper 2 (Th2) differentiation process following immune and inflammatory responses. Positively regulates ASB2 expression (By similarity). Coordinates macrophage transcriptional activation and UCP2-dependent metabolic reprogramming in response to IL33. Upon tissue injury, acts downstream of IL33 signaling to drive differentiation of inflammation-resolving alternatively activated macrophages. {ECO:0000250|UniProtKB:P23772, ECO:0000269|PubMed:23824597}."
"General Annotations","UP_COMMENT_INTERACTION","P23771; P35609: ACTN2; NbExp=3; IntAct=EBI-6664760, EBI-77797; P23771; P28329-3: CHAT; NbExp=3; IntAct=EBI-6664760, EBI-25837549; P23771; Q96KQ7: EHMT2; NbExp=20; IntAct=EBI-6664760, EBI-744366; P23771; P22607: FGFR3; NbExp=3; IntAct=EBI-6664760, EBI-348399; P23771; Q9NP62: GCM1; NbExp=9; IntAct=EBI-6664760, EBI-21194843; P23771; O15379: HDAC3; NbExp=7; IntAct=EBI-6664760, EBI-607682; P23771; Q9UQL6: HDAC5; NbExp=4; IntAct=EBI-6664760, EBI-715576; P23771; Q16665: HIF1A; NbExp=3; IntAct=EBI-6664760, EBI-447269; P23771; P06239: LCK; NbExp=3; IntAct=EBI-6664760, EBI-1348; P23771; Q9BTC8: MTA3; NbExp=18; IntAct=EBI-6664760, EBI-2461787; P23771; P25788: PSMA3; NbExp=3; IntAct=EBI-6664760, EBI-348380; P23771; Q9UL17: TBX21; NbExp=6; IntAct=EBI-6664760, EBI-3922312; P23771-2; A8MQ03: CYSRT1; NbExp=3; IntAct=EBI-6672518, EBI-3867333; P23771-2; P59990: KRTAP12-1; NbExp=3; IntAct=EBI-6672518, EBI-10210845; P23771-2; Q52LG2: KRTAP13-2; NbExp=3; IntAct=EBI-6672518, EBI-11953846; P23771-2; Q3LI66: KRTAP6-2; NbExp=3; IntAct=EBI-6672518, EBI-11962084; P23771-2; Q3LI67: KRTAP6-3; NbExp=3; IntAct=EBI-6672518, EBI-22311199; P23771-2; Q58EX7: PLEKHG4; NbExp=3; IntAct=EBI-6672518, EBI-949255;"
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with TBX21 ('Tyr-530' phosphorylated form). {ECO:0000269|PubMed:15662016}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","T-cells and endothelial cells."
"Identifiers","ENTREZ_GENE_ID","2625"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000107485"
"Identifiers","UNIPROT_ID","GATA3_HUMAN"
"Identifiers","UNIPROT_ID","A0A994J6H6_HUMAN"
"Identifiers","UNIPROT_ID","A0A2R8Y2A9_HUMAN"
"Identifiers","UNIPROT_ID","A0A2R8Y4T2_HUMAN"
"Interactions","UP_KW_LIGAND","Metal-binding"
"Interactions","UP_KW_LIGAND","Zinc"
"Literature","GENERIF_SUMMARY","Strong GATA-3 binding to an oligonucleotide containing two GATA-3 motifs has been mapped at a DNase hypersensitivity site in cluster IV of the CD8 gene complex."
"Literature","GENERIF_SUMMARY","Identification of an alternative GATA-3 promoter directing tissue-specific gene expression"
"Literature","GENERIF_SUMMARY","A marked reduction in both GATA-3 mRNA and protein expression in HPV-immortalized cell lines was confirmed in cervical carcinoma cell lines."
"Literature","GENERIF_SUMMARY","GATA-3 transcriptional imprinting in Th2 lymphocytes"
"Literature","GENERIF_SUMMARY","VZV virus and mite antigens induce expression of this transcription factor in cord blood mononuclear cells, differenetially affecting Th1 and Th2 cells"
"Literature","GENERIF_SUMMARY","GATA-3 is an important transcription factor in regulating human Th2 cell differentiation in vivo."
"Literature","GENERIF_SUMMARY","GATA3 mutations may have a role in the hypoparathyroidism, deafness, and renal dysplasia (HDR) syndrome"
"Literature","GENERIF_SUMMARY","GATA3 plays important roles in the maintenance of the Th2 phenotype and continuous chromatin remodeling of the specific Th2 cytokine gene locus through cell division."
"Literature","GENERIF_SUMMARY","GATA-3 suppresses IFN-gamma promoter activity independently of binding to cis-regulatory elements"
"Literature","GENERIF_SUMMARY","Erythropoietin (Epo) gene expression is under the control of hypoxia-inducible factor 1 (HIF-1), and is negatively regulated by GATA3."
"Literature","GENERIF_SUMMARY","GATA3 is involved in growth control and the maintenance of the differentiated state in epithelial cells and may contribute to tumorigenesis in breast cancer."
"Literature","GENERIF_SUMMARY","GATA-3 contributed to the production of IL-4, IL-5 in patients with allergic rhinitis."
"Literature","GENERIF_SUMMARY","Expressed in Hodgkin disesase Reed Sternberg cells."
"Literature","GENERIF_SUMMARY","GATA-3 binds and transactivates the NKG2A promoter; coexpression of human GATA-3 with an NKG2A promoter construct in K562 cells leads to enhanced promoter activity."
"Literature","GENERIF_SUMMARY","interleukin-5 transcription repression by the glucocorticoid receptor targets GATA3 signaling and involves histone deacetylase recruitment"
"Literature","GENERIF_SUMMARY","GATA3 is crucially involved in IL-5 gene transcription in human peripheral CD4-positive t cells."
"Literature","GENERIF_SUMMARY","strong specific upregulation of Gata-3 impaired nuclear translocation and its cooperative action with the TGF-beta pathway, suggesting that Gata-3 plays a central role in human pancreatic cancer"
"Literature","GENERIF_SUMMARY","DL1-induced activation of the Notch1 pathway controls the lineage commitment of early thymic precursors by altering the levels between Spi-B and GATA-3."
"Literature","GENERIF_SUMMARY","Low expression of GATA3 is associated with invasive breast carcinomas"
"Literature","GENERIF_SUMMARY","Segmental allergen challenge in asthmatics leads to increased GATA-3, c-maf and T-bet expression in BAL cells but not in bronchial biopsies"
"Literature","GENERIF_SUMMARY","Direct sequencing after PCR amplification of genomic DNA revealed a novel insertional mutation (405insC) in the GATA3 gene of two patients with HDR syndrome (Hypoparathyroidism, sensorineural Deafness and Renal anomaly syndrome)."
"Literature","GENERIF_SUMMARY","Three novel mutations in the GATA3 gene responsible for familial hypoparathyroidism and deafness."
"Literature","GENERIF_SUMMARY","Imbalance of transcription factors T-bet and GATA-3 may be one of the key factors in immune dysregulation of recurrent aphthous ulcerations."
"Literature","GENERIF_SUMMARY","the GATA-3/T-bet transcription factor complex regulates the cell-lineage-specific expression of the lymphocyte homing receptors"
"Literature","GENERIF_SUMMARY","GATA3 is probably a mediator for the transcriptional upregulation of MUC1 expression in some breast cancers."
"Literature","GENERIF_SUMMARY","Overexpression of GATA3 rescues T-helper type 2 (Th2) cytokine expression in protein kinase C theta-deficient transgenic Th2 cells."
"Literature","GENERIF_SUMMARY","A novel heterozygous deletion frameshift mutation of GATA3 in a Japanese kindred with the hypoparathyroidism, deafness and renal dysplasia syndrome."
"Literature","GENERIF_SUMMARY","There is an association between expression of Th1/Th2 transcription factors and cytokines (T-bet, GATA-3, IFN-gamma, IL-4,IL-18) in systemic lupus erythematosus."
"Literature","GENERIF_SUMMARY","No mutations were identified in patients with isolated hypoparathyroidism, thereby indicating that GATA3 abnormalities are more likely to result in two or more of the phenotypic features of the HDR syndrome."
"Literature","GENERIF_SUMMARY","The human GATA-3 gene is not regulated in response to polarizing signals that are sufficient to direct Th2-specific expression in mouse cells."
"Literature","GENERIF_SUMMARY","E2A proteins prevent lymphoma cell expansion, at least in part through regulation of Gfi1b and modulation of Gata3 expression."
"Literature","GENERIF_SUMMARY","GATA-3 nuclear translocation is dependent on its phosphorylation on serine residues by p38 MAPK"
"Literature","GENERIF_SUMMARY","GATA3 establishes a positive feedback loop that increases transgenic T-cell receptor surface expression in developing CD4 lineage cells."
"Literature","GENERIF_SUMMARY","Gata-3 has a role in specifying and maintaining mammary cell fate"
"Literature","GENERIF_SUMMARY","WNT8B expression in hepatocyte progenitors derived from human ES cells is due to POU5F1 (OCT3/OCT4) and GATA3, and WNT8B expression in diffuse-type gastric cancer is due to POU5F1 and GATA6"
"Literature","GENERIF_SUMMARY","In Dermatophagoides farinae-stimulated PBMCs from patients with asthma, expression of GATA-3 and T-bet and FOPX3 expression is decreased."
"Literature","GENERIF_SUMMARY","In patients with acute asthma, rosiglitazone could regulate the balance of IFN-gamma and IL-4 by affecting expression of T-bet mRNA and GATA-3."
"Literature","GENERIF_SUMMARY","GATA-3 is a critical component of the master cell-type-specific transcriptional network including ER alpha and FoxA1 that dictates the phenotype of hormone-dependent breast cancer"
"Literature","GENERIF_SUMMARY","Activation of GATA-3 might be one of the mechanisms for induction of IL-5 expression in chronic rhinosinusitis."
"Literature","GENERIF_SUMMARY","GATA-3 expression in bone marrow stromal cells from chronic aplastic anemia was significantly higher than controls. Expression levels of GATA genes may influence hematopoiesis in BM microenvironment & relate to the pathogenesis/development of AA."
"Literature","GENERIF_SUMMARY","Gata3 is a critical element determining inductive T helper (Th) type 2 cell differentiation and limiting Th1 differentiation by Notch."
"Literature","GENERIF_SUMMARY","Transactivation by GATA-3 increased luciferase expression 100-fold, in the absence of stimulation. Synergistic interactions were demonstrated between Ets1, GATA-3 and AP-1."
"Literature","GENERIF_SUMMARY","Gene-gene interaction between GATA3 and IL13 polymorphisms can influence the risk of childhood rhinitis."
"Literature","GENERIF_SUMMARY","Direct interactions between NKX2-5 and GATA3 as indicated by co-immunoprecipitation data may contribute to MEF2C regulation."
"Literature","GENERIF_SUMMARY","Role in the proliferaative and regenerative capacity of mammary stem and progenitor cells."
"Literature","GENERIF_SUMMARY","The expression patterns of T-Bet and GATA-3 oppose progesterone receptor, suggesting antagonistic function and/or regulation between PR and T-Bet/GATA-3"
"Literature","GENERIF_SUMMARY","The expression of GATA-3 was negatively correlated to the expression of IL-12 in patients with allergic rhinitis."
"Literature","GENERIF_SUMMARY","GATA-3 is a breast cancer marker almost exclusively expresses among ER-positive tumors."
"Literature","GENERIF_SUMMARY","A SNP in GATA3 is associated with atopic eczema. This finding highlights the importance of GATA3 as an immune-modulating gene in atopic eczema."
"Literature","GENERIF_SUMMARY","GATA3 is hypothesized to be integral to the ERalpha pathway"
"Literature","GENERIF_SUMMARY","We aimed to evaluate the association between the SNPs of GATA-3 and AR."
"Literature","GENERIF_SUMMARY","GATA-3 mRNA expression level was significantly higher preoperatively, and remained higher by postoperative d 7 in patients with postoperative infection after aggressive hepatobiliary pancreatic surgery."
"Literature","GENERIF_SUMMARY","the T cell receptor-mediated induction of Gfi1 controls Th2 cell differentiation through the regulation of GATA3 protein stability"
"Literature","GENERIF_SUMMARY","cyclic AMP signals enhance histone H3 acetylation at the IL-5 promoter and the concerted binding of GATA-3 and NFATc to the promoter."
"Literature","GENERIF_SUMMARY","The SNP at rs1269486 of GATA3 is associated with allergic rhinitis in Chinese."
"Literature","GENERIF_SUMMARY","GlcNAc6ST-1 transcription is coordinated with the NF-kappaB/GATA-3 axis, which is known to figure heavily in Th2 cell differentiation"
"Literature","GENERIF_SUMMARY","Data demonstrate that zinc influences the proliferation and differentiation, and increases GATA-3 expression, of CD34(+) progenitors both in young and old ages."
"Literature","GENERIF_SUMMARY","A novel mutation in the GATA3 gene in a patient with PTH-deficient hypoparathyroidism."
"Literature","GENERIF_SUMMARY","reviews the literature from the past 10 y on GATA-3 in normal and pathological states of the mammary gland [review]"
"Literature","GENERIF_SUMMARY","there is no evidence that either GATA3 rs570613, or any variant in strong linkage disequilibrium with it, is associated with breast cancer risk in women."
"Literature","GENERIF_SUMMARY","no statistically significant differences in recurrence or survival rates between GATA3-positive and GATA3-negative breast carcinomas"
"Literature","GENERIF_SUMMARY","expression of S100P, GATA3, and p63 by a majority of ovarian Brenner tumors underscores the similarity between these neoplasms and urothelial proliferations of bladder origin."
"Literature","GENERIF_SUMMARY","It is possible that GATA3 mutations occur earlier in the evolution of breast tumors, compared to BRCA1, BRCA2 or sporadic tumors, and are therefore easier to detect by direct sequencing in the presence of some stromal contamination."
"Literature","GENERIF_SUMMARY","GATA3 was found to bind the site located at -954/-855 and to be a key regulator of abundant KLK1 expression in keratinocyte."
"Literature","GENERIF_SUMMARY","GATA-3 expression protects against severe joint inflammation and bone erosion in mice, accompanied by reduced differentiation of Th17 cells, but not Th1 cells, during mBSA-induced arthritis."
"Literature","GENERIF_SUMMARY","heterozygous nonsense mutation p.R367X of the GATA3 gene in a Chinese family with the HDR syndrome"
"Literature","GENERIF_SUMMARY","REVIEW"
"Literature","GENERIF_SUMMARY","decreased levels in kidney and PBMC of patients with mesangial proliferative nephritis"
"Literature","GENERIF_SUMMARY","it might be speculated that genetic variations in GATA3 have no major influence on the origin of asthma."
"Literature","GENERIF_SUMMARY","acquisition of IL-4Ralpha expression after stimulation was inhibited by IFN-lambda1, as was GATA3 expression"
"Literature","GENERIF_SUMMARY","p18(INK4C) is a downstream target of GATA3, constrains luminal progenitor cell expansion, and suppresses luminal tumorigenesis in the mammary gland"
"Literature","GENERIF_SUMMARY","The overexpression of GATA-3 in patients with allergic rhinitis was related to the increase of ICAM-1."
"Literature","GENERIF_SUMMARY","GATA-3 is upregulated in peripheral blood mononuclear cells from patients with minimal change nephrotic syndrome."
"Literature","GENERIF_SUMMARY","GATA3 inhibits primary breast tumor outgrowth and reduces lung metastatic burden by regulating key genes involved in metastatic breast tumor progression."
"Literature","GENERIF_SUMMARY","FOXA1 and GATA-3 have roles in breast cancer, but FOXA1 is expressed in patients with good outcome, while GATA-3 is a luminal marker"
"Literature","GENERIF_SUMMARY","GATA3 binds to regulatory elements and controls target gene expression through physical interaction with core promoter regions."
"Literature","GENERIF_SUMMARY","T-bet and GATA-3 play a part role in the regulation of Th1/Th2 balance in esophageal cancer."
"Literature","GENERIF_SUMMARY","upregulated expression in nasal polyps tissue in Chinese patients"
"Literature","GENERIF_SUMMARY","GATA3 is indispensable for Ang-1-Tie2-mediated signaling in large vessel endothelial cells"
"Literature","GENERIF_SUMMARY","From the described expression pattern, it is highly probable that GATA-3 plays a role in follicular and epidermal morphogenesis."
"Literature","GENERIF_SUMMARY","A novel missense HDR-associated GATA3 mutation, Thr272Ile, has been identified and shown to result in reduced DNA binding, a partial loss of FOG2 interaction, and a decrease in gene transcription."
"Literature","GENERIF_SUMMARY","HuR binds to the GATA3 3'UTR. Inhibition of HuR decreased GATA3 mRNA, mRNA stability & protein expression."
"Literature","GENERIF_SUMMARY","GATA3 binds to the promoter regions of genes responding to low ionizing radiation doses, and that silencing this protein in irradiated human keratinocytes leads to generalised transcriptional deregulation after X-irradiation."
