"Main Category","Category","Terms"
"Gene Ontology","GOTERM_BP_DIRECT","MAPK cascade"
"Gene Ontology","GOTERM_BP_DIRECT","branching involved in ureteric bud morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","B cell apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","NK T cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of mesenchymal cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of B cell apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","chromatin remodeling"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of DNA-templated transcription"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of transcription by RNA polymerase II"
"Gene Ontology","GOTERM_BP_DIRECT","transcription by RNA polymerase II"
"Gene Ontology","GOTERM_BP_DIRECT","intracellular iron ion homeostasis"
"Gene Ontology","GOTERM_BP_DIRECT","DNA damage response"
"Gene Ontology","GOTERM_BP_DIRECT","cell population proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of cell population proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to DNA damage"
"Gene Ontology","GOTERM_BP_DIRECT","response to radiation"
"Gene Ontology","GOTERM_BP_DIRECT","response to xenobiotic stimulus"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of gene expression"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of cell cycle process"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of gene expression"
"Gene Ontology","GOTERM_BP_DIRECT","myotube differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","Wnt signaling pathway"
"Gene Ontology","GOTERM_BP_DIRECT","rRNA metabolic process"
"Gene Ontology","GOTERM_BP_DIRECT","protein processing"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of telomere maintenance"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of telomere maintenance"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of stress-activated MAPK cascade"
"Gene Ontology","GOTERM_BP_DIRECT","protein-DNA complex disassembly"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to UV"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to interferon-alpha"
"Gene Ontology","GOTERM_BP_DIRECT","skeletal muscle cell differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","middle ear morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","proteasome-mediated ubiquitin-dependent protein catabolic process"
"Gene Ontology","GOTERM_BP_DIRECT","response to alkaloid"
"Gene Ontology","GOTERM_BP_DIRECT","pigmentation"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of gene expression via chromosomal CpG island methylation"
"Gene Ontology","GOTERM_BP_DIRECT","fibroblast apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of monocyte differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of translation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of DNA-templated transcription"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of transcription by RNA polymerase II"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of fibroblast proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of fibroblast proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","skeletal system morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","detection of mechanical stimulus involved in sensory perception of sound"
"Gene Ontology","GOTERM_BP_DIRECT","chromosome organization"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of cell division"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of transcription initiation by RNA polymerase II"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of transcription initiation by RNA polymerase II"
"Gene Ontology","GOTERM_BP_DIRECT","ERK1 and ERK2 cascade"
"Gene Ontology","GOTERM_BP_DIRECT","response to growth factor"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to hypoxia"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to xenobiotic stimulus"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of metanephric cap mesenchymal cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of miRNA transcription"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of somatic stem cell population maintenance"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of acinar cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","acinar cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of apoptotic signaling pathway"
"Gene Ontology","GOTERM_CC_DIRECT","chromatin"
"Gene Ontology","GOTERM_CC_DIRECT","euchromatin"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nuclear envelope"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","chromosome"
"Gene Ontology","GOTERM_CC_DIRECT","nucleolus"
"Gene Ontology","GOTERM_CC_DIRECT","cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","rough endoplasmic reticulum"
"Gene Ontology","GOTERM_CC_DIRECT","spindle"
"Gene Ontology","GOTERM_CC_DIRECT","membrane"
"Gene Ontology","GOTERM_CC_DIRECT","nuclear body"
"Gene Ontology","GOTERM_CC_DIRECT","axon"
"Gene Ontology","GOTERM_CC_DIRECT","protein-containing complex"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasmic reticulum"
"Gene Ontology","GOTERM_CC_DIRECT","perinuclear region of cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","Myc-Max complex"
"Gene Ontology","GOTERM_CC_DIRECT","RNA polymerase II transcription repressor complex"
"Gene Ontology","GOTERM_MF_DIRECT","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","cis-regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","core promoter sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","transcription coregulator binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription repressor activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription activator activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity"
"Gene Ontology","GOTERM_MF_DIRECT","mRNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin protein ligase binding"
"Gene Ontology","GOTERM_MF_DIRECT","identical protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein-containing complex binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein dimerization activity"
"Gene Ontology","GOTERM_MF_DIRECT","E-box binding"
"Gene Ontology","GOTERM_MF_DIRECT","eukaryotic initiation factor eIF2 binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor binding"
"Gene Ontology","GOTERM_MF_DIRECT","transcription regulator activator activity"
"Gene Ontology","GOTERM_MF_DIRECT","SCF ubiquitin ligase complex binding"
"General Annotations","CHROMOSOME","8"
"General Annotations","CYTOGENETIC_LOCATION","8q24.21"
"General Annotations","ENTREZ_GENE_SUMMARY","This gene is a proto-oncogene and encodes a nuclear phosphoprotein that plays a role in cell cycle progression, apoptosis and cellular transformation. The encoded protein forms a heterodimer with the related transcription factor MAX. This complex binds to the E box DNA consensus sequence and regulates the transcription of specific target genes. Amplification of this gene is frequently observed in numerous human cancers. Translocations involving this gene are associated with Burkitt lymphoma and multiple myeloma in human patients. There is evidence to show that translation initiates both from an upstream, in-frame non-AUG (CUG) and a downstream AUG start site, resulting in the production of two isoforms with distinct N-termini. [provided by RefSeq, Aug 2017]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing, Alternative initiation; Named isoforms=3; Name=2; Synonyms=c-myc 1 {ECO:0000303|PubMed:3277717};   IsoId=P01106-2; Sequence=Displayed; Name=1; Synonyms=c-myc 2 {ECO:0000303|PubMed:3277717};   IsoId=P01106-1; Sequence=VSP_061778; Name=3;   IsoId=P01106-3; Sequence=VSP_061779;"
"General Annotations","UP_COMMENT_BIOTECHNOLOGY","POU5F1/OCT4, SOX2, MYC/c-Myc and KLF4 are the four Yamanaka factors. When combined, these factors are sufficient to reprogram differentiated cells to an embryonic-like state designated iPS (induced pluripotent stem) cells. iPS cells exhibit the morphology and growth properties of ES cells and express ES cell marker genes. {ECO:0000269|PubMed:18035408}."
"General Annotations","UP_COMMENT_DISEASE","Burkitt lymphoma (BL) [MIM:113970]: A form of undifferentiated malignant lymphoma commonly manifested as a large osteolytic lesion in the jaw or as an abdominal mass. {ECO:0000269|PubMed:2166998, ECO:0000269|PubMed:8220424}. Note=The gene represented in this entry is involved in disease pathogenesis. Chromosomal aberrations involving MYC are usually found in Burkitt lymphoma. Translocations t(8;14), t(8;22) or t(2;8) which juxtapose MYC to one of the heavy or light chain immunoglobulin gene loci."
"General Annotations","UP_COMMENT_DISEASE","Note=A chromosomal aberration involving MYC may be a cause of a form of B-cell chronic lymphocytic leukemia. Translocation t(8;12)(q24;q22) with BTG1. {ECO:0000269|PubMed:2069907}."
"General Annotations","UP_COMMENT_DOMAIN","The 9aaTAD motif is a transactivation domain present in a large number of yeast and animal transcription factors. {ECO:0000269|PubMed:34342803}."
"General Annotations","UP_COMMENT_FUNCTION","Transcription factor that binds DNA in a non-specific manner, yet also specifically recognizes the core sequence 5'-CAC[GA]TG-3' (PubMed:24940000, PubMed:25956029). Activates the transcription of growth-related genes (PubMed:24940000, PubMed:25956029). Binds to the VEGFA promoter, promoting VEGFA production and subsequent sprouting angiogenesis (PubMed:24940000, PubMed:25956029). Regulator of somatic reprogramming, controls self-renewal of embryonic stem cells (By similarity). Functions with TAF6L to activate target gene expression through RNA polymerase II pause release (By similarity). Positively regulates transcription of HNRNPA1, HNRNPA2 and PTBP1 which in turn regulate splicing of pyruvate kinase PKM by binding repressively to sequences flanking PKM exon 9, inhibiting exon 9 inclusion and resulting in exon 10 inclusion and production of the PKM M2 isoform (PubMed:20010808). {ECO:0000250|UniProtKB:P01108, ECO:0000269|PubMed:20010808, ECO:0000269|PubMed:24940000, ECO:0000269|PubMed:25956029}."
"General Annotations","UP_COMMENT_FUNCTION","Transcription factor that binds DNA in a non-specific manner, yet also specifically recognizes the core sequence 5'-CAC[GA]TG-3'. Activates the transcription of growth-related genes. Binds to the VEGFA promoter, promoting VEGFA production and subsequent sprouting angiogenesis. Regulator of somatic reprogramming, controls self-renewal of embryonic stem cells. Functions with TAF6L to activate target gene expression through RNA polymerase II pause release. Positively regulates transcription of HNRNPA1, HNRNPA2 and PTBP1 which in turn regulate splicing of pyruvate kinase PKM by binding repressively to sequences flanking PKM exon 9, inhibiting exon 9 inclusion and resulting in exon 10 inclusion and production of the PKM M2 isoform. {ECO:0000256|ARBA:ARBA00045233}."
"General Annotations","UP_COMMENT_INTERACTION","P01106; Q9UBB4: ATXN10; NbExp=4; IntAct=EBI-447544, EBI-702390; P01106; O15169: AXIN1; NbExp=10; IntAct=EBI-447544, EBI-710484; P01106; O00499-10: BIN1; NbExp=3; IntAct=EBI-447544, EBI-7689134; P01106; O00499-11: BIN1; NbExp=2; IntAct=EBI-447544, EBI-7689211; P01106; Q15059: BRD3; NbExp=3; IntAct=EBI-447544, EBI-1383460; P01106; P55212: CASP6; NbExp=3; IntAct=EBI-447544, EBI-718729; P01106; P45973: CBX5; NbExp=3; IntAct=EBI-447544, EBI-78219; P01106; Q8N163: CCAR2; NbExp=8; IntAct=EBI-447544, EBI-355410; P01106; P06307: CCK; NbExp=3; IntAct=EBI-447544, EBI-6624398; P01106; A5D8W4: CDH1; NbExp=3; IntAct=EBI-447544, EBI-7793316; P01106; P11802: CDK4; NbExp=2; IntAct=EBI-447544, EBI-295644; P01106; Q86XR8: CEP57; NbExp=3; IntAct=EBI-447544, EBI-308614; P01106; P28329-3: CHAT; NbExp=3; IntAct=EBI-447544, EBI-25837549; P01106; Q14839: CHD4; NbExp=2; IntAct=EBI-447544, EBI-372916; P01106; O15111: CHUK; NbExp=3; IntAct=EBI-447544, EBI-81249; P01106; Q8TCG1: CIP2A; NbExp=2; IntAct=EBI-447544, EBI-1379376; P01106; Q01658: DR1; NbExp=3; IntAct=EBI-447544, EBI-750300; P01106; Q15029: EFTUD2; NbExp=5; IntAct=EBI-447544, EBI-357897; P01106; Q96L91: EP400; NbExp=6; IntAct=EBI-447544, EBI-399163; P01106; Q96L91-2: EP400; NbExp=2; IntAct=EBI-447544, EBI-15698003; P01106; Q969H0: FBXW7; NbExp=7; IntAct=EBI-447544, EBI-359574; P01106; Q8N3Y1: FBXW8; NbExp=3; IntAct=EBI-447544, EBI-914770; P01106; P22607: FGFR3; NbExp=3; IntAct=EBI-447544, EBI-348399; P01106; O43524: FOXO3; NbExp=3; IntAct=EBI-447544, EBI-1644164; P01106; P49841-2: GSK3B; NbExp=3; IntAct=EBI-447544, EBI-15870655; P01106; P06396: GSN; NbExp=3; IntAct=EBI-447544, EBI-351506; P01106; Q00403: GTF2B; NbExp=3; IntAct=EBI-447544, EBI-389564; P01106; Q9Y5Q9: GTF3C3; NbExp=4; IntAct=EBI-447544, EBI-1054873; P01106; Q92769: HDAC2; NbExp=2; IntAct=EBI-447544, EBI-301821; P01106; O15379: HDAC3; NbExp=6; IntAct=EBI-447544, EBI-607682; P01106; Q9Y6K9: IKBKG; NbExp=3; IntAct=EBI-447544, EBI-81279; P01106; O60341: KDM1A; NbExp=4; IntAct=EBI-447544, EBI-710124; P01106; O00629: KPNA4; NbExp=20; IntAct=EBI-447544, EBI-396343; P01106; P13473-2: LAMP2; NbExp=3; IntAct=EBI-447544, EBI-21591415; P01106; P61244: MAX; NbExp=46; IntAct=EBI-447544, EBI-751711; P01106; O95983: MBD3; NbExp=3; IntAct=EBI-447544, EBI-1783068; P01106; P33993: MCM7; NbExp=6; IntAct=EBI-447544, EBI-355924; P01106; A9UHW6: MIF4GD; NbExp=2; IntAct=EBI-447544, EBI-373498; P01106; P01106: MYC; NbExp=2; IntAct=EBI-447544, EBI-447544; P01106; O75928: PIAS2; NbExp=4; IntAct=EBI-447544, EBI-348555; P01106; Q13526: PIN1; NbExp=5; IntAct=EBI-447544, EBI-714158; P01106; O75400-2: PRPF40A; NbExp=3; IntAct=EBI-447544, EBI-5280197; P01106; P62913: RPL11; NbExp=3; IntAct=EBI-447544, EBI-354380; P01106; Q9Y371: SH3GLB1; NbExp=3; IntAct=EBI-447544, EBI-2623095; P01106; O75182: SIN3B; NbExp=7; IntAct=EBI-447544, EBI-540462; P01106; Q96EB6: SIRT1; NbExp=4; IntAct=EBI-447544, EBI-1802965; P01106; Q8N6T7: SIRT6; NbExp=3; IntAct=EBI-447544, EBI-712415; P01106; Q13309: SKP2; NbExp=2; IntAct=EBI-447544, EBI-456291; P01106; Q8TAD8: SNIP1; NbExp=9; IntAct=EBI-447544, EBI-749336; P01106; P08047: SP1; NbExp=4; IntAct=EBI-447544, EBI-298336; P01106; P31948: STIP1; NbExp=3; IntAct=EBI-447544, EBI-1054052; P01106; Q13148: TARDBP; NbExp=6; IntAct=EBI-447544, EBI-372899; P01106; P37173: TGFBR2; NbExp=3; IntAct=EBI-447544, EBI-296151; P01106; P11387: TOP1; NbExp=3; IntAct=EBI-447544, EBI-876302; P01106; Q14669: TRIP12; NbExp=7; IntAct=EBI-447544, EBI-308443; P01106; Q9Y4A5: TRRAP; NbExp=7; IntAct=EBI-447544, EBI-399128; P01106; P0CG48: UBC; NbExp=5; IntAct=EBI-447544, EBI-3390054; P01106; Q9UMX0: UBQLN1; NbExp=3; IntAct=EBI-447544, EBI-741480; P01106; P17480: UBTF; NbExp=2; IntAct=EBI-447544, EBI-396235; P01106; Q13105: ZBTB17; NbExp=9; IntAct=EBI-447544, EBI-372156; P01106; Q9Y649; NbExp=3; IntAct=EBI-447544, EBI-25900580; P01106; P03129: E7; Xeno; NbExp=2; IntAct=EBI-447544, EBI-866453; P01106; P04020: E7; Xeno; NbExp=2; IntAct=EBI-447544, EBI-7005254; P01106; P06788: E7; Xeno; NbExp=5; IntAct=EBI-447544, EBI-1776887; P01106; P03204: EBNA6; Xeno; NbExp=11; IntAct=EBI-447544, EBI-9255985; P01106; P52164: Max; Xeno; NbExp=4; IntAct=EBI-447544, EBI-1184963; P01106; Q62141: Sin3b; Xeno; NbExp=8; IntAct=EBI-447544, EBI-591450; P01106; P03070; Xeno; NbExp=2; IntAct=EBI-447544, EBI-617698;"
"General Annotations","UP_COMMENT_INTERACTION","Q14901; P63208: SKP1; NbExp=2; IntAct=EBI-7982457, EBI-307486;"
"General Annotations","UP_COMMENT_MISCELLANEOUS","Alternative translation initiation from an upstream, in- frame non-ATG (CTG) codon or a downstream ATG start site results in the production of 2 isoforms with distinct N-termini, shown in this entry as isoforms 2/3 and isoform 1, respectively. {ECO:0000305|PubMed:3277717}."
"General Annotations","UP_COMMENT_MISCELLANEOUS","[Isoform 2]: Produced by alternative translation initiation from a CTG codon, which is translated as Met. {ECO:0000305|PubMed:3277717}."
"General Annotations","UP_COMMENT_MISCELLANEOUS","[Isoform 3]: Produced by alternative translation initiation from a CTG codon, which is translated as Met, and alternative splicing. {ECO:0000305|PubMed:3277717}."
"General Annotations","UP_COMMENT_PTM","Phosphorylated by PRKDC (PubMed:1597196). Phosphorylation at Ser- 344 by PIM2 leads to the stabilization of MYC (By similarity). Phosphorylation at Ser-77 by CDK2 prevents Ras-induced senescence (PubMed:19966300, PubMed:20713526). Phosphorylated at Ser-77 by DYRK2; this primes the protein for subsequent phosphorylation by GSK3B at Thr- 73 (PubMed:22307329). Phosphorylation at Thr-73 and Ser-77 by GSK3 is required for ubiquitination and degradation by the proteasome (PubMed:15103331, PubMed:17558397, PubMed:8386367). Dephosphorylation at multiple sites by the PNUTS-PP1 complex promotes MYC stability by preventing ubiquitination by the SCF(FBXW7) complex (PubMed:30158517). Dephosphorylation at Ser-77 by protein phosphatase 2A (PPP2CA) promotes its degradation; interaction with PPP2CA is enhanced by AMBRA1 (PubMed:25438055, PubMed:25803737). {ECO:0000250|UniProtKB:P01108, ECO:0000269|PubMed:15103331, ECO:0000269|PubMed:1597196, ECO:0000269|PubMed:17558397, ECO:0000269|PubMed:19966300, ECO:0000269|PubMed:20713526, ECO:0000269|PubMed:22307329, ECO:0000269|PubMed:25438055, ECO:0000269|PubMed:25803737, ECO:0000269|PubMed:30158517, ECO:0000269|PubMed:8386367}."
"General Annotations","UP_COMMENT_PTM","Ubiquitinated by the SCF(FBXW7) complex when phosphorylated at Thr-73 and Ser-77, leading to its degradation by the proteasome (PubMed:15103331, PubMed:17558397, PubMed:25775507, PubMed:30158517). In the nucleoplasm, ubiquitination is counteracted by USP28, which interacts with isoform 1 of FBXW7 (FBW7alpha), leading to its deubiquitination and preventing degradation (PubMed:17558397, PubMed:17873522). In the nucleolus, however, ubiquitination is not counteracted by USP28 but by USP36, due to the lack of interaction between isoform 3 of FBXW7 (FBW7gamma) and USP28, explaining the selective MYC degradation in the nucleolus (PubMed:17558397, PubMed:25775507). Also polyubiquitinated by the DCX(TRPC4AP) complex (PubMed:20551172, PubMed:29779948). Ubiquitinated by UBR5 when not forming a heterodimer with another bHLH protein, leading to its degradation: UBR5 recognizes and binds a degron that is only available upon heterodimer dissociation (PubMed:33208877, PubMed:37478862). Ubiquitinated by TRIM6 in a phosphorylation-independent manner (By similarity). {ECO:0000250|UniProtKB:P01108, ECO:0000269|PubMed:15103331, ECO:0000269|PubMed:17558397, ECO:0000269|PubMed:17873522, ECO:0000269|PubMed:20551172, ECO:0000269|PubMed:25775507, ECO:0000269|PubMed:29779948, ECO:0000269|PubMed:30158517, ECO:0000269|PubMed:33208877, ECO:0000269|PubMed:37478862}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Chromosome {ECO:0000256|ARBA:ARBA00004286}. Nucleus, nucleolus {ECO:0000256|ARBA:ARBA00004604}. Nucleus, nucleoplasm {ECO:0000256|ARBA:ARBA00004642}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus, nucleoplasm {ECO:0000269|PubMed:17558397}. Nucleus, nucleolus {ECO:0000269|PubMed:17558397, ECO:0000269|PubMed:25775507, ECO:0000269|PubMed:38225354}. Nucleus {ECO:0000269|PubMed:22719065, ECO:0000269|PubMed:38225354}. Cytoplasm {ECO:0000269|PubMed:22719065}. Chromosome {ECO:0000269|PubMed:30158517}. Note=Association with chromatin is reduced by hyperphosphorylation (PubMed:30158517). Localization to the nucleolus is dependent on HEATR1 (PubMed:38225354). {ECO:0000269|PubMed:30158517, ECO:0000269|PubMed:38225354}."
"General Annotations","UP_COMMENT_SUBUNIT","Efficient DNA binding requires dimerization with another bHLH protein. Binds DNA as a heterodimer with MAX (PubMed:9680483). Interacts with TAF1C and SPAG9. Interacts with PARP10. Interacts with KDM5A and KDM5B. Interacts (when phosphorylated at Thr-73 and Ser-77) with FBXW7 (PubMed:17558397, PubMed:25775507). Interacts with PIM2. Interacts with RIOX1. The heterodimer MYC:MAX interacts with ABI1; the interaction may enhance MYC:MAX transcriptional activity. Interacts with TRIM6 (By similarity). Interacts with NPM1; the binary complex is recruited to the promoter of MYC target genes and enhances their transcription (PubMed:25956029). Interacts with CIP2A; leading to the stabilization of MYC (PubMed:17632056). Interacts with NUP205 (PubMed:22719065). Interacts with HEATR1; the interaction is required for localization of MYC to the nucleolus (PubMed:38225354). {ECO:0000250|UniProtKB:P01108, ECO:0000269|PubMed:15103331, ECO:0000269|PubMed:15674325, ECO:0000269|PubMed:15723054, ECO:0000269|PubMed:17308053, ECO:0000269|PubMed:17311883, ECO:0000269|PubMed:17558397, ECO:0000269|PubMed:17632056, ECO:0000269|PubMed:17873522, ECO:0000269|PubMed:22719065, ECO:0000269|PubMed:25775507, ECO:0000269|PubMed:25956029, ECO:0000269|PubMed:38225354, ECO:0000269|PubMed:9680483}."
"General Annotations","UP_COMMENT_SUBUNIT","Efficient DNA binding requires dimerization with another bHLH protein. {ECO:0000256|PIRNR:PIRNR001705}."
"Identifiers","ENTREZ_GENE_ID","4609"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000136997"
"Identifiers","UNIPROT_ID","Q14901_HUMAN"
"Identifiers","UNIPROT_ID","Q14899_HUMAN"
"Identifiers","UNIPROT_ID","Q16591_HUMAN"
"Identifiers","UNIPROT_ID","MYC_HUMAN"
"Identifiers","UNIPROT_ID","H0YBG3_HUMAN"
"Identifiers","UNIPROT_ID","B4E1N7_HUMAN"
"Identifiers","UNIPROT_ID","B3CJB9_HUMAN"
"Identifiers","UNIPROT_ID","B3CJD5_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ92_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ76_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ86_HUMAN"
"Identifiers","UNIPROT_ID","B3CJD8_HUMAN"
"Identifiers","UNIPROT_ID","B3CJD6_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ77_HUMAN"
"Identifiers","UNIPROT_ID","B3CJA3_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ66_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ81_HUMAN"
"Identifiers","UNIPROT_ID","B3CJE0_HUMAN"
"Identifiers","UNIPROT_ID","B3CJC8_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ71_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ88_HUMAN"
"Identifiers","UNIPROT_ID","B3CJC7_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ65_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ87_HUMAN"
"Identifiers","UNIPROT_ID","B3CJB0_HUMAN"
"Identifiers","UNIPROT_ID","B3CJB8_HUMAN"
"Identifiers","UNIPROT_ID","B3CJ93_HUMAN"
